Text,Label
USER_MENTION USER_MENTION USER_MENTION staceyabrams briankempga why arent the republican votes being switched to democrat that in itself explains that there is more to this than machine error democrats wake up and raise some hell this is not right,2
USER_MENTION USER_MENTION USER_MENTION staceyabrams briankempga why arent the republican votes being switched to democrat that in itself explains that there is more to this than machine error democrats wake up and raise some hell this is not right,2
staceyabrams is the right leader to move georgia forward which is why i joined USER_MENTION to help get out the vote this weekend only days left folks URL,3
staceyabrams is the right leader to move georgia forward which is why i joined USER_MENTION to help get out the vote this weekend only days left folks URL,3
former president obama is headed to georgia campaign for staceyabrams watch Hashtag on Hashtag URL Hashtag URL Hashtag URL URL,3
former president obama is headed to georgia campaign for staceyabrams watch Hashtag on Hashtag URL Hashtag URL Hashtag URL URL,3
USER_MENTION we need our youth students first time voters USER_MENTION USER_MENTION USER_MENTION staceyabrams,3
USER_MENTION we need our youth students first time voters USER_MENTION USER_MENTION USER_MENTION staceyabrams,3
look forward to joining USER_MENTION staceyabrams USER_MENTION and USER_MENTION on friday Hashtag Hashtag URL,3
look forward to joining USER_MENTION staceyabrams USER_MENTION and USER_MENTION on friday Hashtag Hashtag URL,3
USER_MENTION staceyabrams USER_MENTION USER_MENTION USER_MENTION not a chance Hashtag,2
USER_MENTION staceyabrams USER_MENTION USER_MENTION USER_MENTION not a chance Hashtag,2
breaking president USER_MENTION is coming to georgia learn more URL Hashtag URL,3
breaking president USER_MENTION is coming to georgia learn more URL Hashtag URL,3
staceyabrams an extremist leftwing politician who wants higher taxes and promotes illegal immigration hear it for yourself in her own words URL Hashtag Hashtag,2
staceyabrams an extremist leftwing politician who wants higher taxes and promotes illegal immigration hear it for yourself in her own words URL Hashtag Hashtag,2
staceyabrams USER_MENTION kellyy,3
staceyabrams USER_MENTION kellyy,3
staceyabrams USER_MENTION please sign up to text out the vote for stacey URL,3
staceyabrams USER_MENTION please sign up to text out the vote for stacey URL,3
USER_MENTION we are the souls gathered here will work hard every day to make staceys vision real and ga better for all of us,3
USER_MENTION we are the souls gathered here will work hard every day to make staceys vision real and ga better for all of us,3
USER_MENTION staceyabrams USER_MENTION staceys economic plan is spend more money on medicaid this is not an economic plan,2
USER_MENTION staceyabrams USER_MENTION staceys economic plan is spend more money on medicaid this is not an economic plan,2
USER_MENTION staceyabrams USER_MENTION USER_MENTION USER_MENTION URL,3
USER_MENTION staceyabrams USER_MENTION USER_MENTION USER_MENTION URL,3
with so many african kicked off voter rolls in georgia powerful USER_MENTION is going to USER_MENTION home to martin luther king maynard jackson and so many others who fought so hard to win the rights that are now being violated vote so we can protect the vote URL,3
with so many african kicked off voter rolls in georgia powerful USER_MENTION is going to USER_MENTION home to martin luther king maynard jackson and so many others who fought so hard to win the rights that are now being violated vote so we can protect the vote URL,3
USER_MENTION knows that we only win if we show up and show out right now get your vote in early this week then sign up to volunteer to help get others to the polls URL Hashtag URL,3
USER_MENTION knows that we only win if we show up and show out right now get your vote in early this week then sign up to volunteer to help get others to the polls URL Hashtag URL,3
staceyabrams USER_MENTION go stacy,3
staceyabrams USER_MENTION go stacy,3
new USER_MENTION is coming to campaign with staceyabrams and USER_MENTION friday night at USER_MENTION Hashtag gagov URL,3
new USER_MENTION is coming to campaign with staceyabrams and USER_MENTION friday night at USER_MENTION Hashtag gagov URL,3
coming to a city near some of you USER_MENTION will visit georgia and florida to support staceyabrams and USER_MENTION URL Hashtag URL,3
coming to a city near some of you USER_MENTION will visit georgia and florida to support staceyabrams and USER_MENTION URL Hashtag URL,3
you have the power to make history staceyabrams will be the black Hashtag of Hashtag all you gotta do is voteblue its time for a change it starts with Hashtag who will work Hashtag gagov Hashtag Hashtag URL,3
you have the power to make history staceyabrams will be the black Hashtag of Hashtag all you gotta do is voteblue its time for a change it starts with Hashtag who will work Hashtag gagov Hashtag Hashtag URL,3
you have the power to make history staceyabrams will be the black Hashtag of Hashtag all you gotta do is voteblue its time for a change it starts with Hashtag who will work Hashtag gagov Hashtag Hashtag URL,3
you have the power to make history staceyabrams will be the black Hashtag of Hashtag all you gotta do is voteblue its time for a change it starts with Hashtag who will work Hashtag gagov Hashtag Hashtag URL,3
please democrats come out in droves for staceyabrams she is close and needs your help she is fighting election fraud by the gop nazis and the russian rigging please fight for her by voting democrat all the way URL,3
please democrats come out in droves for staceyabrams she is close and needs your help she is fighting election fraud by the gop nazis and the russian rigging please fight for her by voting democrat all the way URL,3
briankempga USER_MENTION kemp is the trash that is wrong with american politics vote him out vote stacey abrams staceyabrams she has your interests in her thoughts rather than kemp who cares only for power and money,2
briankempga USER_MENTION kemp is the trash that is wrong with american politics vote him out vote stacey abrams staceyabrams she has your interests in her thoughts rather than kemp who cares only for power and money,2
breaking president USER_MENTION is coming to georgia learn more URL Hashtag URL,3
breaking president USER_MENTION is coming to georgia learn more URL Hashtag URL,3
yes this is will ferrell knocking on doors asking people to vote for staceyabrams in georgia lets hope will ferrell can counter vote suppression thank you will URL,3
yes this is will ferrell knocking on doors asking people to vote for staceyabrams in georgia lets hope will ferrell can counter vote suppression thank you will URL,3
staceyabrams when your the governor i hope you find two quality individuals to stand up for election to USER_MENTION and USER_MENTION as much as ga needs you we need to replace both of these gentleman they are simply pass throughs for trump,3
staceyabrams when your the governor i hope you find two quality individuals to stand up for election to USER_MENTION and USER_MENTION as much as ga needs you we need to replace both of these gentleman they are simply pass throughs for trump,3
the people of georgia go votee staceyabrams,3
the people of georgia go votee staceyabrams,3
staceyabrams for all of Hashtag ask Hashtag and read URL URL,3
staceyabrams for all of Hashtag ask Hashtag and read URL URL,3
USER_MENTION governor stacy abrams sounds good right staceyabrams love ya governor,3
USER_MENTION governor stacy abrams sounds good right staceyabrams love ya governor,3
USER_MENTION USER_MENTION USER_MENTION staceyabrams im not clicking that shit post a real link you weirdo,2
USER_MENTION USER_MENTION USER_MENTION staceyabrams im not clicking that shit post a real link you weirdo,2
USER_MENTION knows that we only win if we show up and show out right now get your vote in early this week then sign up to volunteer to help get others to the polls URL Hashtag URL,2
yes this is will ferrell knocking on doors asking people to vote for staceyabrams in georgia lets hope will ferrell can counter vote suppression thank you will URL,3
yes this is will ferrell knocking on doors asking people to vote for staceyabrams in georgia lets hope will ferrell can counter vote suppression thank you will URL,3
coming to a city near some of you USER_MENTION will visit georgia and florida to support staceyabrams and USER_MENTION URL Hashtag URL,3
coming to a city near some of you USER_MENTION will visit georgia and florida to support staceyabrams and USER_MENTION URL Hashtag URL,3
barack obama is coming to morehousee URL,3
breaking president USER_MENTION is coming to georgia learn more URL Hashtag URL,3
breaking president USER_MENTION is coming to georgia learn more URL Hashtag URL,3
barack obama is coming to morehousee URL,3
USER_MENTION same thing is happening in georgia votes for staceyabrams switch to kemp funny how this is only happening to dem candidates and not republican candidates gop is so bloody corrupt it makes me sick,3
staceyabrams for governor and deb USER_MENTION for president vote vote vote URL URL,3
briankempga absolutely staceyabrams is just another liberal hillary puppet,2
USER_MENTION same thing is happening in georgia votes for staceyabrams switch to kemp funny how this is only happening to dem candidates and not republican candidates gop is so bloody corrupt it makes me sick,3
please share below disturbing thread on absolutely disgraceful dishonorable disgusting voter suppressor Hashtag donate help elect amazing inspiring brilliant caring woman of integrity strong work ethic committed leader staceyabrams gagov here URL Hashtag URL,3
get a chance to see staceyabrams wipe the floor with briankempga during the last debate worry we made a quick staceyabramshasthefloorrightnow URL,2
am the daughter of two public school teachers what are you excited about being able to do as governor to help keep great teachers in your state and to improve Hashtag hint click to support staceyabrams URL Hashtag URL,3
USER_MENTION same thing is happening in georgia votes for staceyabrams switch to kemp funny how this is only happening to dem candidates and not republican candidates gop is so bloody corrupt it makes me sick,3
USER_MENTION USER_MENTION USER_MENTION staceyabrams me too these republican bastards make me want to puke,3
will ferrell has arrived in atlanta to fire up young gadems got just days to Hashtag for staceyabrams USER_MENTION and dems across the state sign up for a volunteer shift and together we will URL URL,3
USER_MENTION staceyabrams awesome,3
so today i voted for the first time happy to cast my vote towards staceyabrams for governor,3
please USER_MENTION encourage your georgia fans to vote for staceyabrams for governor of ga,3
USER_MENTION same thing is happening in georgia votes for staceyabrams switch to kemp funny how this is only happening to dem candidates and not republican candidates gop is so bloody corrupt it makes me sick,3
will ferrell spent yesterday in plains encouraging voters to vote early for staceyabrams USER_MENTION and all gadems find your early vote location here URL after you vote early sign up to volunteer URL URL,3
am the daughter of two public school teachers what are you excited about being able to do as governor to help keep great teachers in your state and to improve Hashtag hint click to support staceyabrams URL Hashtag URL,3
the democrat party has moved so far left today its unrecognizable socialist party members like USER_MENTION USER_MENTION USER_MENTION USER_MENTION staceyabrams want to destroy the freedoms you i hold dear a vote for them is a vote for Hashtag voteredtosaveamerica URL,2
stacey abrams is a boss URL,3
USER_MENTION bomb stuff ask the USER_MENTION about it youre a pathetic sociopath votebluetoendthisnightmare vote USER_MENTION staceyabrams USER_MENTION votebluetosaveamerica votebluenomatterwho,3
georgia its not too late to listen to USER_MENTION and join us on the gotv tour where it happens come hear from USER_MENTION USER_MENTION USER_MENTION and USER_MENTION on the importance of electing candidates like staceyabrams more here URL URL,3
am the daughter of two public school teachers what are you excited about being able to do as governor to help keep great teachers in your state and to improve Hashtag hint click to support staceyabrams URL Hashtag URL,3
i normally wouldnt have voted republican but in this case i couldnt risk voting libertarian and having her win,2
am the daughter of two public school teachers what are you excited about being able to do as governor to help keep great teachers in your state and to improve Hashtag hint click to support staceyabrams URL Hashtag URL,3
there are visions of georgia on the ballot in november one that is backward looking and one is looking to build a brighter future proud to stand with staceyabrams USER_MENTION USER_MENTION and democrats who are ready to move georgia forward Hashtag Hashtag URL,3
i like staceyabrams because shes nice and i think she can make the world a better place,3
will ferrell has arrived in atlanta to fire up young gadems got just days to Hashtag for staceyabrams USER_MENTION and dems across the state sign up for a volunteer shift and together we will URL URL,3
new report democrat collected taxpayerfunded reimbursements during political activities URL Hashtag gagov,3
there are visions of georgia on the ballot in november one that is backward looking and one is looking to build a brighter future proud to stand with staceyabrams USER_MENTION USER_MENTION and democrats who are ready to move georgia forward Hashtag Hashtag URL,3
get it georgia voteblue URL,3
USER_MENTION same thing is happening in georgia votes for staceyabrams switch to kemp funny how this is only happening to dem candidates and not republican candidates gop is so bloody corrupt it makes me sick,3
please share below disturbing thread on absolutely disgraceful dishonorable disgusting voter suppressor Hashtag donate help elect amazing inspiring brilliant caring woman of integrity strong work ethic committed leader staceyabrams gagov here URL Hashtag URL,3
staceyabrams i would love love love to be a part of this team,3
there are visions of georgia on the ballot in november one that is backward looking and one is looking to build a brighter future proud to stand with staceyabrams USER_MENTION USER_MENTION and democrats who are ready to move georgia forward Hashtag Hashtag URL,3
USER_MENTION USER_MENTION USER_MENTION staceyabrams gop,2
am the daughter of two public school teachers what are you excited about being able to do as governor to help keep great teachers in your state and to improve Hashtag hint click to support staceyabrams URL Hashtag URL,3
tens of thousands of folks are writing millions of postcards to help Hashtag take back our democracy i think time that we acknowledge as a legit verb what say you USER_MENTION Hashtag we wrote for you staceyabrams USER_MENTION USER_MENTION URL,3
am the daughter of two public school teachers what are you excited about being able to do as governor to help keep great teachers in your state and to improve Hashtag hint click to support staceyabrams URL Hashtag URL,3
will ferrell has arrived in atlanta to fire up young gadems got just days to Hashtag for staceyabrams USER_MENTION and dems across the state sign up for a volunteer shift and together we will URL URL,3
USER_MENTION USER_MENTION USER_MENTION USER_MENTION staceyabrams USER_MENTION yeap thats about to change,3
the ateam canvassers are on the voting is the equalizer,3
come on georgia Hashtag URL,3
staceyabrams so glad i had the honor of writing postcards for you be rooting for you election night my parents lived in marietta they would have loved you,3
get it georgia voteblue URL,3
staceyabrams voting republican,2
USER_MENTION same thing is happening in georgia votes for staceyabrams switch to kemp funny how this is only happening to dem candidates and not republican candidates gop is so bloody corrupt it makes me sick,3
USER_MENTION staceyabrams USER_MENTION voting republican,2
USER_MENTION same thing is happening in georgia votes for staceyabrams switch to kemp funny how this is only happening to dem candidates and not republican candidates gop is so bloody corrupt it makes me sick,3
staceyabrams USER_MENTION amen,3
will ferrell has arrived in atlanta to fire up young gadems got just days to Hashtag for staceyabrams USER_MENTION and dems across the state sign up for a volunteer shift and together we will URL URL,3
get a chance to see staceyabrams wipe the floor with briankempga during the last debate worry we made a quick staceyabramshasthefloorrightnow URL,3
ready to make history on november help us get there URL Hashtag Hashtag teamabrams Hashtag Hashtag Hashtag Hashtag URL,3
get a chance to see staceyabrams wipe the floor with briankempga during the last debate worry we made a quick staceyabramshasthefloorrightnow URL,3
rally for stacey abrams Hashtag Hashtag staceyabrams covington georgia URL,3
where a will a way join will ferrell in the field sign up to knock on doors this weekend and get it done for staceyabrams we win without you URL teamabrams Hashtag URL,3
i normally wouldnt have voted republican but in this case i couldnt risk voting libertarian and having her win URL,2
come on georgia Hashtag URL,3
i normally wouldnt have voted republican but in this case i couldnt risk voting libertarian and having her win URL,2
the ateam canvassers are on the voting is the equalizer,3
get a chance to see staceyabrams wipe the floor with briankempga during the last debate worry we made a quick staceyabramshasthefloorrightnow URL,2
get a chance to see staceyabrams wipe the floor with briankempga during the last debate worry we made a quick staceyabramshasthefloorrightnow URL,2
am the daughter of two public school teachers what are you excited about being able to do as governor to help keep great teachers in your state and to improve Hashtag hint click to support staceyabrams URL Hashtag URL,3
briankempga is following in footsteps encouraging violent extremism vote for staceyabrams URL,3
get a chance to see staceyabrams wipe the floor with briankempga during the last debate worry we made a quick staceyabramshasthefloorrightnow URL,2
am the daughter of two public school teachers what are you excited about being able to do as governor to help keep great teachers in your state and to improve Hashtag hint click to support staceyabrams URL Hashtag URL,3
USER_MENTION same thing is happening in georgia votes for staceyabrams switch to kemp funny how this is only happening to dem candidates and not republican candidates gop is so bloody corrupt it makes me sick,2
USER_MENTION same thing is happening in georgia votes for staceyabrams switch to kemp funny how this is only happening to dem candidates and not republican candidates gop is so bloody corrupt it makes me sick,2
where a will a way join will ferrell in the field sign up to knock on doors this weekend and get it done for staceyabrams we win without you URL teamabrams Hashtag URL,3
georgia passes discriminatory legislation like Hashtag impact on our tourism hospitality and film industries would be catastrophic we must maintain our economic and cultural diversity to USER_MENTION president of metro developers teamabrams URL,3
USER_MENTION USER_MENTION happening in georgia too in the race between staceyabrams and briankempga these racists have not changed since the colonialism why do they hate black people and people who value human beings so much,3
USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION staceyabrams wait to hear all about it,3
USER_MENTION staceyabrams just found out it was accepted tonight,3
there are visions of georgia on the ballot in november one that is backward looking and one is looking to build a brighter future proud to stand with staceyabrams USER_MENTION USER_MENTION and democrats who are ready to move georgia forward Hashtag Hashtag URL,3
staceyabrams amen,3
USER_MENTION USER_MENTION USER_MENTION staceyabrams never again,2
today i joined health care advocates to stand for the right to access affordable health care georgia deserves a leader who will expand access to medicaid for more georgians and the only candidate in this race who will do that teamabrams Hashtag URL,3
today i joined health care advocates to stand for the right to access affordable health care georgia deserves a leader who will expand access to medicaid for more georgians and the only candidate in this race who will do that teamabrams Hashtag URL,3
USER_MENTION same thing is happening in georgia votes for staceyabrams switch to kemp funny how this is only happening to dem candidates and not republican candidates gop is so bloody corrupt it makes me sick,3
georgia passes discriminatory legislation like Hashtag impact on our tourism hospitality and film industries would be catastrophic we must maintain our economic and cultural diversity to USER_MENTION president of metro developers teamabrams URL,3
just cant stop writing Hashtag for staceyabrams and USER_MENTION i really really want to help turngablue on nov URL,3
come on georgia Hashtag URL,3
there are visions of georgia on the ballot in november one that is backward looking and one is looking to build a brighter future proud to stand with staceyabrams USER_MENTION USER_MENTION and democrats who are ready to move georgia forward Hashtag Hashtag URL,3
please remember that voters are being suppressed and stolen in Hashtag vote staceyabrams voteblue,3
this race is a tie to win in days we need more votes than kemp to get those votes we need enough volunteers to knock on enough doors and turn out our voters without volunteers we lose sign up for your weekend of action shift now URL Hashtag URL,3
USER_MENTION brian kemp owes more than in insider loans to bank he helped start please all georgians who want to vote for democrats to save your medicare social security medicaid vote staceyabrams abrams will take care of you brian kemp USER_MENTION USER_MENTION,3
the word saturday october is the last saturday for early voting in ga every county will have at least one poll open early voting also continues mon oct last early voting day fri nov staceyabrams gagov Hashtag Hashtag URL,3
the democrat party has moved so far left today its unrecognizable socialist party members like USER_MENTION USER_MENTION USER_MENTION USER_MENTION staceyabrams want to destroy the freedoms you i hold dear a vote for them is a vote for Hashtag voteredtosaveamerica URL,2
USER_MENTION brian kemp owes more than in insider loans to bank he helped start please all georgians who want to vote for democrats to save your medicare social security medicaid vote staceyabrams abrams will take care of you brian kemp USER_MENTION USER_MENTION,3
today i joined health care advocates to stand for the right to access affordable health care georgia deserves a leader who will expand access to medicaid for more georgians and the only candidate in this race who will do that teamabrams Hashtag URL,3
were doing it again tomorrow at noon northlake parkway and parklake drive todays second shift not quite as rainy as EMO_NEG rally for early voting in tucker which opens this weekend Hashtag USER_MENTION USER_MENTION staceyabrams USER_MENTION bluewave URL,3
get a chance to see staceyabrams wipe the floor with briankempga during the last debate worry we made a quick staceyabramshasthefloorrightnow URL,3
my next governor is cooler than yours teamabrams Hashtag URL,3
where a will a way join will ferrell in the field sign up to knock on doors this weekend and get it done for staceyabrams we win without you URL teamabrams Hashtag URL,3
am the daughter of two public school teachers what are you excited about being able to do as governor to help keep great teachers in your state and to improve Hashtag hint click to support staceyabrams URL Hashtag URL,3
today i joined health care advocates to stand for the right to access affordable health care georgia deserves a leader who will expand access to medicaid for more georgians and the only candidate in this race who will do that teamabrams Hashtag URL,3
USER_MENTION votebluetosaveamerica Hashtag staceyabrams Hashtag URL,3
get it georgia voteblue URL,3
staceyabrams i voted for you earlier suh we gone win,3
devin was excited to hang out with his aunt stacey on the we are georgia bus tour in carrollton,3
just early voted for staceyabrams USER_MENTION and USER_MENTION up and down the ballot wait to see this state go blue Hashtag URL,3
share ga voters do you need a free ride to the polls on saturday oct thursday nov friday nov or election day tuesday nov call text to or sign up here URL staceyabrams gagov teamabrams flipitblue URL,3
will ferrell has arrived in atlanta to fire up young gadems got just days to Hashtag for staceyabrams USER_MENTION and dems across the state sign up for a volunteer shift and together we will URL URL,3
briankempga is not worth the toilet paper he uses to wipe his nose voteblue staceyabrams,3
we were Hashtag georgia farmers when i was a teenager hoping for a better future for Hashtag with staceyabrams,3
ga same problem as tx voting machines flipping votes for dstaceyabrams to rkemp USER_MENTION USER_MENTION USER_MENTION URL,3
will ferrell has arrived in atlanta to fire up young gadems got just days to Hashtag for staceyabrams USER_MENTION and dems across the state sign up for a volunteer shift and together we will URL URL,3
there are visions of georgia on the ballot in november one that is backward looking and one is looking to build a brighter future proud to stand with staceyabrams USER_MENTION USER_MENTION and democrats who are ready to move georgia forward Hashtag Hashtag URL,3
where a will a way join will ferrell in the field sign up to knock on doors this weekend and get it done for staceyabrams we win without you URL teamabrams Hashtag URL,3
USER_MENTION USER_MENTION staceyabrams USER_MENTION i got a postcard it was very nice although we had already voted i appreciate it,3
am the daughter of two public school teachers what are you excited about being able to do as governor to help keep great teachers in your state and to improve Hashtag hint click to support staceyabrams URL Hashtag URL,3
staceyabrams go stacey bring it madam abrams whoot another red state rooting for you and for a change to blue,3
staceyabrams go stacey,3
two saturdays left to election day canvass with us Hashtag,3
my next governor is cooler than yours teamabrams Hashtag URL,3
staceyabrams lets do it URL Hashtag,3
where a will a way join will ferrell in the field sign up to knock on doors this weekend and get it done for staceyabrams we win without you URL teamabrams Hashtag URL,3
USER_MENTION what are you afraid of are we great yet with staceyabrams,3
briankempga thank you secretary kemp keeping georgia safe is supporting law enforcement you support law enforcement you will be our next governor your opponent staceyabrams is far too extreme for georgia my georgia is not california Hashtag,2
staceyabrams ms stacey you got my vote Hashtag Hashtag,3
staceyabrams has dedicated her entire career to helping the vulnerable and the voiceless and now our turn to help her join teamabrams and show her we have her back heading into november donate now URL blackwomenlead URL,3
windy hair care got one more week to vote for staceyabrams time to step it up and Hashtag URL,3
USER_MENTION USER_MENTION staceyabrams USER_MENTION USER_MENTION blue wave URL,3
Hashtag dont stand for this attempt at votersuppression Hashtag any Hashtag Hashtag if you have to encourage your friends to get involved Hashtag votebluetosaveamerica staceyabrams gagov URL,3
from an outsider who is forced to watch georgia race ads staceyabrams should literally be rerunning brian primary ads let him move to the center like he is attempting Hashtag Hashtag,3
ga staceyabrams will fight to ensure affordable healthcare for everyone be sure to support her vote for her w us so stand w her teamabrams gagov bluegov URL,3
muslim refugees want sharia either integrate or go back to your sharia shithole americans wont be cowed like europe URL,2
voteblue staceyabrams,3
bit of a line today but happy to Hashtag for staceyabrams and USER_MENTION my first georgia election URL,3
ohh the gop is in big big trouble welcome to the bluewave america a brighter day is coming in november vote knock call rock on will vote staceyabrams Hashtag,3
ohh the gop is in big big trouble welcome to the bluewave america a brighter day is coming in november vote knock call rock on will vote staceyabrams Hashtag URL,3
USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION staceyabrams USER_MENTION USER_MENTION its a sign of how many qualified candidates we have now lets get them in office,3
staceyabrams get him,3
if you live in Hashtag and undecided about how to vote because of recent events please dm me and be happy to share with you why i voted early and voted for staceyabrams USER_MENTION as well as other democrats around the state Hashtag votebluetosaveamerica Hashtag,3
USER_MENTION staceyabrams lol shes a quarter million dollars in credit debt,2
ohh the gop is in big big trouble welcome to the bluewave america a brighter day is coming in november vote knock call rock on will vote staceyabrams Hashtag URL,3
USER_MENTION staceyabrams its obvious that trump and kemp are racist,3
staceyabrams endorsed by Hashtag who preaches jihad and sharia law Hashtag have not come to america to integrate and assimilate but they have come to overtake and dominate america URL,2
unbelieveable feeling frustrated voting on nov change this any time soon,3
staceyabrams you must be georgias next governor staceyabrams you are intelligent kind compassionate proactive and you will do georgia proud,3
USER_MENTION just donated to staceyabrams because of this tweet,3
USER_MENTION staceyabrams what the fuck are we going to do about this man who is actually destroying the fabric of this country i cant take more years of this shit i voted and im involved with the gotv activities but honestly i dont know how ill fucking go on i am already fucking traumatized,3
hey Hashtag voters staceyabrams is endorsed by people like USER_MENTION and USER_MENTION and they are both antisemitic called jews termites is this who we want running georgia,2
USER_MENTION staceyabrams and some maniac will take that as an invitation he is and anyone who supports or condones him are despicable beyond words,3
USER_MENTION briankempga is a cheater trying to manipulate the vote and polls so he can win georgia deserves better vote staceyabrams,3
staceyabrams when they go low we go high votebluetosaveamerica,3
georgians go vote and be vigilant when confirming your ballot if you vote for staceyabrams make sure that the final screen says stacey abrams Hashtag staceyabrams voteblue,3
USER_MENTION staceyabrams our pleasure go get em,3
when Hashtag wants some Hashtag you get him Hashtag especially if here lending support to elect the first african american female governor in america staceyabrams do exactly what will says get out and Hashtag early Hashtag staceyabrams URL,3
USER_MENTION USER_MENTION staceyabrams i was so proud to vote for staceyabrams and USER_MENTION as did my husband son and daughter,3
go will go stacey,3
i need them to pick me because i will be the first black governor of ga because i will be the first black woman governor in the country they will pick me because i am better staceyabrams USER_MENTION teamabrams Hashtag get out vote URL URL,3
ohh the gop is in big big trouble welcome to the bluewave america a brighter day is coming in november vote knock call rock on will vote staceyabrams Hashtag URL,3
USER_MENTION staceyabrams disgusting if stacey abrams running in canada vote for her in a heartbeat,3
where a will a way join will ferrell in the field sign up to knock on doors this weekend and get it done for staceyabrams we win without you URL teamabrams Hashtag URL,3
USER_MENTION same thing is happening in georgia votes for staceyabrams switch to kemp funny how this is only happening to dem candidates and not republican candidates gop is so bloody corrupt it makes me sick,3
will ferrell has arrived in atlanta to fire up young gadems got just days to Hashtag for staceyabrams USER_MENTION and dems across the state sign up for a volunteer shift and together we will URL URL,3
hey georgia early voting started its never going to be easier to vote for staceyabrams despite brian kemps blatant attempts to suppress the vote so vote now vote now so you have the time to help others vote between now through november Hashtag,3
get it georgia voteblue URL,3
will ferrell was at USER_MENTION today campaigning for staceyabrams URL,3
stacey abrams is a boss URL,3
USER_MENTION same thing is happening in georgia votes for staceyabrams switch to kemp funny how this is only happening to dem candidates and not republican candidates gop is so bloody corrupt it makes me sick,0
stacey abrams is a boss URL,3
staceyabrams go stacey good job on the debate great qualifications,3
my next governor is cooler than yours teamabrams Hashtag URL,3
come on georgia Hashtag URL,3
USER_MENTION USER_MENTION staceyabrams URL,3
the ateam canvassers are on the voting is the equalizer,3
USER_MENTION USER_MENTION USER_MENTION staceyabrams i was referring to winning period in terms of electoral college,3
just one of them days USER_MENTION made sure to come by for stacey too Hashtag Hashtag staceyabrams gadems Hashtag Hashtag Hashtag Hashtag Hashtag Hashtag URL,3
lawernceville time show up for staceyabrams and the state of georgia Hashtag Hashtag staceyabrams,3
rally in the rain for team blue in dekalb county early voting in tucker opens this weekend Hashtag USER_MENTION staceyabrams USER_MENTION bluewave URL,3
will ferrell spent yesterday in plains encouraging voters to vote early for staceyabrams USER_MENTION and all gadems find your early vote location here URL after you vote early sign up to volunteer URL URL,3
this debate was over when USER_MENTION said abrams has the floor right,2
georgia passes discriminatory legislation like Hashtag impact on our tourism hospitality and film industries would be catastrophic we must maintain our economic and cultural diversity to USER_MENTION president of metro developers teamabrams URL,3
USER_MENTION remixed for campaign do it URL,3
USER_MENTION USER_MENTION staceyabrams great to see rappers using their platform to empower their communities especially in light of voters being purged from the polls in georgia,3
please join me in supporting staceyabrams for georgia via USER_MENTION URL,3
say public education saved my staceyabrams Hashtag sat down with staceyabrams to discuss the impact public education had on her family personally click to support stacey abrams URL Hashtag URL,3
i just high fived will ferrell also vote for staceyabrams URL,3
USER_MENTION USER_MENTION briankempga get out the vote georgia voters start with voting for staceyabrams for governor who will work for everyone unlike her opponent who only works for Hashtag and his own personal wallet,3
this week has shown us that race and identity are at the core of some of the hardestfought battles in the country on this USER_MENTION we travel to florida and georgia where staceyabrams and USER_MENTION are looking to make history sunday at URL,3
staceyabrams say no to racist brian kemp those like him our children deserve a better future Hashtag URL,3
new temp order is now an official injunction stopping ga from rejecting absentee ballots this helps but is small in the scheme of all the voter suppression kemp is getting away with women in ga you need to help staceyabrams URL,3
Hashtag be out today at homecoming market friday to Hashtag for staceyabrams and more i know about but ready to see georgia have a bluewave and a Hashtag meet me cleo wade and others there from USER_MENTION USER_MENTION USER_MENTION URL,3
USER_MENTION remixed for campaign do it URL,3
will ferrell on USER_MENTION campus campaigning for staceyabrams super cool,3
USER_MENTION brian kemp is one of the most despicable figures in todays gop on a state level equals chris kobach staceyabrams in georgia and USER_MENTION in kansas URL,3
USER_MENTION USER_MENTION USER_MENTION staceyabrams USER_MENTION USER_MENTION USER_MENTION USER_MENTION vote a blue tsunami for a kinder gentler caring morals values ethics integrity patriotic usa,3
proud to introduce the next governor of georgia today go staceyabrams USER_MENTION URL,3
so honored to vote for staceyabrams counting on former lazy voters like myself to crawl out of their voting apathy and turn this state blue we need USER_MENTION and we deserve a better georgia for all URL,3
i like staceyabrams because shes nice and i think she can make the world a better place,3
i once liked this song i hope stacey abrams wins and i hope people all go out and vote none of that makes this cool,3
USER_MENTION staceyabrams briankempga USER_MENTION it is such a shame that brian kemp has worked so hard to close black polling locations kick people off the voter rolls and suppress voting rights yet people keep exercising their right to vote anyway come on georgia dont let brian kemp win voteabrams URL,3
USER_MENTION staceyabrams briankempga USER_MENTION its no longer unbelievable it is now exactly what i expect of republicans fraud greed and corruption,3
USER_MENTION USER_MENTION staceyabrams a load of crock of course she supports farmers just stupid btw kemp defaulted on a half million dollar loan involving farming URL,3
staceyabrams are you admitting in your profile you are running for governor of a state your not even from,2
Hashtag Hashtag,1
hoo our uga junior son is home for the weekend and will be voting blue the gop has put us into crippling debt and enriched the wealthy we need reps like staceyabrams fight for all of us URL,3
Hashtag Hashtag Hashtag,1
staceyabrams elect staceyabrams Hashtag Hashtag voteblue URL,3
